เขต ,พรรค,คะแนน,Tag,พรรคที่ชนะ,สส.แบ่งเขต 
ขอนแก่น เขต 3,พรรคไทยรักษาชาติ,8576,แพ้ขาด,เพื่อไทย,0
ขอนแก่น เขต 3,เสรีรวมไทย,4859,แพ้ขาด,เพื่อไทย,0
ขอนแก่น เขต 3,รวมพลังประชาชาติไทย,890,แพ้ขาด,เพื่อไทย,0
ขอนแก่น เขต 4,เพื่อไทย,33000,ชนะขาด,เพื่อไทย,1
ขอนแก่น เขต 4,ประชาธิปัตย์,4500,แพ้ขาด,เพื่อไทย,0
ขอนแก่น เขต 4,พลังประชารัฐ,7900,แพ้ขาด,เพื่อไทย,0
ขอนแก่น เขต 4,อนาคตใหม่,5555,แพ้ขาด,เพื่อไทย,0
ขอนแก่น เขต 4,ภูมิใจไทย,8760,แพ้ขาด,เพื่อไทย,0
ขอนแก่น เขต 4,พรรคไทยรักษาชาติ,8576,แพ้ขาด,เพื่อไทย,0
ขอนแก่น เขต 4,เสรีรวมไทย,4859,แพ้ขาด,เพื่อไทย,0
ขอนแก่น เขต 4,รวมพลังประชาชาติไทย,890,แพ้ขาด,เพื่อไทย,0
ขอนแก่น เขต 5,เพื่อไทย,33000,ชนะขาด,เพื่อไทย,1
ขอนแก่น เขต 5,ประชาธิปัตย์,4500,แพ้ขาด,เพื่อไทย,0
ขอนแก่น เขต 5,พลังประชารัฐ,7900,แพ้ขาด,เพื่อไทย,0
ขอนแก่น เขต 5,อนาคตใหม่,5555,แพ้ขาด,เพื่อไทย,0
ขอนแก่น เขต 5,ภูมิใจไทย,8760,แพ้ขาด,เพื่อไทย,0
ขอนแก่น เขต 5,พรรคไทยรักษาชาติ,8576,แพ้ขาด,เพื่อไทย,0
ขอนแก่น เขต 5,เสรีรวมไทย,4859,แพ้ขาด,เพื่อไทย,0
ขอนแก่น เขต 5,รวมพลังประชาชาติไทย,890,แพ้ขาด,เพื่อไทย,0
ขอนแก่น เขต 6,เพื่อไทย,33000,ชนะขาด,เพื่อไทย,1
ขอนแก่น เขต 6,ประชาธิปัตย์,4500,แพ้ขาด,เพื่อไทย,0
ขอนแก่น เขต 6,พลังประชารัฐ,7900,แพ้ขาด,เพื่อไทย,0
ขอนแก่น เขต 6,อนาคตใหม่,5555,แพ้ขาด,เพื่อไทย,0
ขอนแก่น เขต 6,ภูมิใจไทย,8760,แพ้ขาด,เพื่อไทย,0
ขอนแก่น เขต 6,พรรคไทยรักษาชาติ,8576,แพ้ขาด,เพื่อไทย,0
ขอนแก่น เขต 6,เสรีรวมไทย,4859,แพ้ขาด,เพื่อไทย,0
ขอนแก่น เขต 6,รวมพลังประชาชาติไทย,890,แพ้ขาด,เพื่อไทย,0
ขอนแก่น เขต 7,เพื่อไทย,33000,ชนะขาด,เพื่อไทย,1
ขอนแก่น เขต 7,ประชาธิปัตย์,4500,แพ้ขาด,เพื่อไทย,0
ขอนแก่น เขต 7,พลังประชารัฐ,7900,แพ้ขาด,เพื่อไทย,0
ขอนแก่น เขต 7,อนาคตใหม่,5555,แพ้ขาด,เพื่อไทย,0
ขอนแก่น เขต 7,ภูมิใจไทย,8760,แพ้ขาด,เพื่อไทย,0
ขอนแก่น เขต 7,พรรคไทยรักษาชาติ,8576,แพ้ขาด,เพื่อไทย,0
ขอนแก่น เขต 7,เสรีรวมไทย,4859,แพ้ขาด,เพื่อไทย,0
ขอนแก่น เขต 7,รวมพลังประชาชาติไทย,890,แพ้ขาด,เพื่อไทย,0
ขอนแก่น เขต 8,เพื่อไทย,33000,ชนะขาด,เพื่อไทย,1
ขอนแก่น เขต 8,ประชาธิปัตย์,4500,แพ้ขาด,เพื่อไทย,0
ขอนแก่น เขต 8,พลังประชารัฐ,7900,แพ้ขาด,เพื่อไทย,0
ขอนแก่น เขต 8,อนาคตใหม่,5555,แพ้ขาด,เพื่อไทย,0
ขอนแก่น เขต 8,ภูมิใจไทย,8760,แพ้ขาด,เพื่อไทย,0
ขอนแก่น เขต 8,พรรคไทยรักษาชาติ,8576,แพ้ขาด,เพื่อไทย,0
ขอนแก่น เขต 8,เสรีรวมไทย,4859,แพ้ขาด,เพื่อไทย,0
ขอนแก่น เขต 8,รวมพลังประชาชาติไทย,890,แพ้ขาด,เพื่อไทย,0
ขอนแก่น เขต 9,เพื่อไทย,33000,ชนะขาด,เพื่อไทย,1
ขอนแก่น เขต 9,ประชาธิปัตย์,4500,แพ้ขาด,เพื่อไทย,0
ขอนแก่น เขต 9,พลังประชารัฐ,7900,แพ้ขาด,เพื่อไทย,0
ขอนแก่น เขต 9,อนาคตใหม่,5555,แพ้ขาด,เพื่อไทย,0
ขอนแก่น เขต 9,ภูมิใจไทย,8760,แพ้ขาด,เพื่อไทย,0
ขอนแก่น เขต 9,พรรคไทยรักษาชาติ,8576,แพ้ขาด,เพื่อไทย,0
ขอนแก่น เขต 9,เสรีรวมไทย,4859,แพ้ขาด,เพื่อไทย,0
ขอนแก่น เขต 9,รวมพลังประชาชาติไทย,890,แพ้ขาด,เพื่อไทย,0
ขอนแก่น เขต 10,เพื่อไทย,33000,ชนะขาด,เพื่อไทย,1
ขอนแก่น เขต 10,ประชาธิปัตย์,4500,แพ้ขาด,เพื่อไทย,0
ขอนแก่น เขต 10,พลังประชารัฐ,7900,แพ้ขาด,เพื่อไทย,0
ขอนแก่น เขต 10,อนาคตใหม่,5555,แพ้ขาด,เพื่อไทย,0
ขอนแก่น เขต 10,ภูมิใจไทย,8760,แพ้ขาด,เพื่อไทย,0
ขอนแก่น เขต 10,พรรคไทยรักษาชาติ,8576,แพ้ขาด,เพื่อไทย,0
ขอนแก่น เขต 10,เสรีรวมไทย,4859,แพ้ขาด,เพื่อไทย,0
ขอนแก่น เขต 10,รวมพลังประชาชาติไทย,890,แพ้ขาด,เพื่อไทย,0
อุบลราชธานี เขต 1,เพื่อไทย,33000,ชนะขาด,เพื่อไทย,1
อุบลราชธานี เขต 1,ประชาธิปัตย์,4500,แพ้ขาด,เพื่อไทย,0
อุบลราชธานี เขต 1,พลังประชารัฐ,7900,แพ้ขาด,เพื่อไทย,0
อุบลราชธานี เขต 1,อนาคตใหม่,5555,แพ้ขาด,เพื่อไทย,0
อุบลราชธานี เขต 1,ภูมิใจไทย,8760,แพ้ขาด,เพื่อไทย,0
อุบลราชธานี เขต 1,พรรคไทยรักษาชาติ,8576,แพ้ขาด,เพื่อไทย,0
อุบลราชธานี เขต 1,เสรีรวมไทย,4859,แพ้ขาด,เพื่อไทย,0
อุบลราชธานี เขต 1,รวมพลังประชาชาติไทย,890,แพ้ขาด,เพื่อไทย,0
อุบลราชธานี เขต 2,เพื่อไทย,33000,ชนะขาด,เพื่อไทย,1
อุบลราชธานี เขต 2,ประชาธิปัตย์,4500,แพ้ขาด,เพื่อไทย,0
อุบลราชธานี เขต 2,พลังประชารัฐ,7900,แพ้ขาด,เพื่อไทย,0
อุบลราชธานี เขต 2,อนาคตใหม่,5555,แพ้ขาด,เพื่อไทย,0
อุบลราชธานี เขต 2,ภูมิใจไทย,8760,แพ้ขาด,เพื่อไทย,0
อุบลราชธานี เขต 2,พรรคไทยรักษาชาติ,8576,แพ้ขาด,เพื่อไทย,0
อุบลราชธานี เขต 2,เสรีรวมไทย,4859,แพ้ขาด,เพื่อไทย,0
อุบลราชธานี เขต 2,รวมพลังประชาชาติไทย,890,แพ้ขาด,เพื่อไทย,0
อุบลราชธานี เขต 3,เพื่อไทย,33000,ชนะขาด,เพื่อไทย,1
